route_id,service_id,block_id,trip_id,trip_sequence,trip_type,trip_headsign,direction_id,pattern_id,shape_id,pattern_count,direction_code,pattern_code,pattern_rank,hierarchy
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049734,1,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049925,2,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049952,3,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049711,4,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049739,5,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
6-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049895,6,0,City Loop Downtown,1,100,8-6-32,3139,0,100,20,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049793,7,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049821,8,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049716,9,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049743,10,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049936,11,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049964,12,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
2-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049756,13,0,Parkcrest to Brocklehurst,1,200,8-2-23,5886,1,200,11,1
2-Kamloops,aaKA1706-KAPR1706-Saturday-16,347271,xaa2049776,14,0,Parkcrest to Downtown,0,100,8-2-24,6591,0,100,7,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347272,xaa2049982,1,0,Yellowhead to Heffley Creek,1,200,8-13-14,2210,1,200,26,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347272,xaa2049994,2,0,Yellowhead to North Shore Ex.,0,100,8-13-15,2455,0,100,25,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347272,xaa2049984,3,0,Yellowhead to Heffley Creek,1,200,8-13-14,2210,1,200,26,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347272,xaa2049995,4,0,Yellowhead to North Shore Ex.,0,100,8-13-15,2455,0,100,25,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347272,xaa2049985,5,0,Yellowhead to Heffley Creek,1,200,8-13-14,2210,1,200,26,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347272,xaa2049996,6,0,Yellowhead to North Shore Ex.,0,100,8-13-15,2455,0,100,25,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347272,xaa2049986,7,0,Yellowhead to Heffley Creek,1,200,8-13-14,2210,1,200,26,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347272,xaa2049997,8,0,Yellowhead to North Shore Ex.,0,100,8-13-15,2455,0,100,25,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347272,xaa2049979,9,0,Yellowhead to Heffley Creek,1,200,8-13-14,2210,1,200,26,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347272,xaa2049992,10,0,Yellowhead to North Shore Ex.,0,100,8-13-15,2455,0,100,25,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2049931,1,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2049955,2,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2049715,3,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2049742,4,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050095,5,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050105,6,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050097,7,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050109,8,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050099,9,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050115,10,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050101,11,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050108,12,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050103,13,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050112,14,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050116,15,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347273,xaa2050117,16,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347274,xaa2050096,1,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347274,xaa2050107,2,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347274,xaa2050098,3,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347274,xaa2050106,4,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347274,xaa2050100,5,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347274,xaa2050110,6,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347274,xaa2050102,7,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347274,xaa2050111,8,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347274,xaa2050104,9,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347274,xaa2050113,10,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2049789,1,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2049825,2,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
6-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2049897,3,0,City Loop Downtown,1,100,8-6-32,3139,0,100,20,1
16-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2050009,4,0,Juniper Ridge,1,200,8-16-18,3105,1,200,21,1
16-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2050018,5,0,Juniper Ridge to Downtown,0,100,8-16-17,3276,0,100,18,1
2-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2049760,6,0,Parkcrest to Brocklehurst,1,200,8-2-23,5886,1,200,11,1
2-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2049775,7,0,Parkcrest to Downtown,0,100,8-2-24,6591,0,100,7,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2049802,8,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2049832,9,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
2-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2049762,10,0,Parkcrest to Brocklehurst,1,200,8-2-23,5886,1,200,11,1
2-Kamloops,aaKA1706-KAPR1706-Saturday-16,347275,xaa2049780,11,0,Parkcrest to Downtown,0,100,8-2-24,6591,0,100,7,1
6-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049888,1,0,City Loop Downtown,1,100,8-6-32,3139,0,100,20,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049708,2,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049735,3,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049710,4,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049738,5,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049930,6,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049951,7,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049714,8,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049741,9,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049934,10,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049958,11,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049718,12,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049745,13,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049938,14,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049966,15,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049722,16,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049750,17,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049939,18,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347276,xaa2049969,19,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347277,xaa2049787,1,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347277,xaa2049817,2,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347277,xaa2049791,3,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347277,xaa2049818,4,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347277,xaa2049713,5,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347277,xaa2049740,6,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
6-Kamloops,aaKA1706-KAPR1706-Saturday-16,347277,xaa2049896,7,0,City Loop Downtown,1,100,8-6-32,3139,0,100,20,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347277,xaa2049795,8,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347277,xaa2049823,9,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2050027,1,0,Dallas to Wildlife Park,1,222,8-17-64,65,1,222,56,2
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2050041,2,0,Dallas to Downtown,0,120,8-17-68,68,0,120,55,2
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2050028,3,0,Dallas to Wildlife Park,1,222,8-17-64,65,1,222,56,2
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2050042,4,0,Dallas to Downtown,0,120,8-17-68,68,0,120,55,2
6-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2049899,5,0,City Loop Downtown,1,100,8-6-32,3139,0,100,20,1
6-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2049907,6,0,City Loop Downtown,1,100,8-6-32,3139,0,100,20,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2049803,7,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2049829,8,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2049805,9,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2049834,10,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2050032,11,0,Dallas To Kokanee Way,1,241,8-17-65,46,1,241,60,3
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2050046,12,0,Dallas to Downtown,0,141,8-17-62,46,0,141,59,3
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2049808,13,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2049839,14,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2050034,15,0,Dallas To Kokanee Way,1,241,8-17-65,46,1,241,60,3
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2050048,16,0,Dallas to Downtown,0,141,8-17-62,46,0,141,59,3
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2049811,17,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347278,xaa2049836,18,0,Westsyde to North Shore Ex.,0,120,8-3-30,451,0,120,34,2
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049933,1,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049957,2,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049717,3,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049744,4,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049937,5,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049965,6,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
2-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049764,7,0,Parkcrest to Brocklehurst,1,200,8-2-23,5886,1,200,11,1
2-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049777,8,0,Parkcrest to Downtown,0,100,8-2-24,6591,0,100,7,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049942,9,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049968,10,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
6-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049900,11,0,City Loop Downtown,1,100,8-6-32,3139,0,100,20,1
6-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049903,12,0,City Loop Downtown,1,100,8-6-32,3139,0,100,20,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049945,13,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049973,14,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049961,15,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049974,16,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2050033,17,0,Dallas To Kokanee Way,1,241,8-17-65,46,1,241,60,3
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2050047,18,0,Dallas to Downtown,0,141,8-17-62,46,0,141,59,3
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049963,19,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049972,20,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2049732,21,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347279,xaa2050062,22,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
7-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2050168,1,0,Aberdeen via Battle To Aberdeen,1,201,8-7-46,3318,1,201,17,1
7-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2050167,2,0,Aberdeen via Battle to Downtown,0,101,8-7-44,3318,0,101,16,1
16-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2050003,3,0,Juniper Ridge,1,200,8-16-18,3105,1,200,21,1
16-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2050015,4,0,Juniper Ridge to Downtown,0,100,8-16-17,3276,0,100,18,1
6-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2049892,5,0,City Loop Downtown,1,100,8-6-32,3139,0,100,20,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2049929,6,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2049953,7,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2049712,8,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2049736,9,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2049932,10,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2049956,11,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
14-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2050049,12,0,Batchelor to Batchelor Heights,1,100,8-14-21,3178,0,100,19,1
14-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2050050,13,0,Batchelor to North Shore Ex.,0,200,8-14-12,2854,1,200,24,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2049983,14,0,Yellowhead to Heffley Creek,1,200,8-13-14,2210,1,200,26,1
13-Kamloops,aaKA1706-KAPR1706-Saturday-16,347280,xaa2049993,15,0,Yellowhead to North Shore Ex.,0,100,8-13-15,2455,0,100,25,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050069,1,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050083,2,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050073,3,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050082,4,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050074,5,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050086,6,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050075,7,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050089,8,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050077,9,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050087,10,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050080,11,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050092,12,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050079,13,0,Pacific Way to Aberdeen Hills,1,200,8-4-32,6314,1,200,9,1
4-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050094,14,0,Pacific Way to TRU,0,100,8-4-40,6314,0,100,8,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2049719,15,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2049746,16,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2049940,17,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2049967,18,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050029,19,0,Dallas to Wildlife Park,1,222,8-17-64,65,1,222,56,2
17-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050043,20,0,Dallas to Downtown,0,120,8-17-68,68,0,120,55,2
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2049804,21,0,Westsyde to Harrington,1,200,8-3-34,8096,1,200,6,1
3-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2049833,22,0,Westsyde to Downtown,0,100,8-3-29,8464,0,100,5,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2049725,23,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347281,xaa2050060,24,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
5-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049860,1,0,Pineview to Lodgepole,1,100,8-5-22,6008,0,100,10,1
5-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049878,2,0,Pineview to TRU,0,201,8-5-36,2976,1,201,23,1
5-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049849,3,0,Pineview to Lodgepole,1,100,8-5-22,6008,0,100,10,1
5-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049879,4,0,Pineview to TRU,0,200,8-5-37,3032,1,200,22,1
5-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049891,5,0,Pineview to Lodgepole,1,100,8-5-22,6008,0,100,10,1
5-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049881,6,0,Pineview to TRU,0,201,8-5-36,2976,1,201,23,1
5-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049850,7,0,Pineview to Lodgepole,1,100,8-5-22,6008,0,100,10,1
5-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049882,8,0,Pineview to TRU,0,200,8-5-37,3032,1,200,22,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049724,9,0,Tranquille to Brocklehurst,1,200,8-1-35,9817,1,200,4,1
1-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049748,10,0,Tranquille to Downtown,0,100,8-1-37,9911,0,100,3,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049944,11,0,Gleaneagles to Summit,1,200,8-9-38,13061,1,200,2,1
9-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2049971,12,0,Gleneagles to Downtown,0,100,8-9-45,13406,0,100,1,1
14-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2050045,13,0,Batchelor to Batchelor Heights,1,100,8-14-21,3178,0,100,19,1
14-Kamloops,aaKA1706-KAPR1706-Saturday-16,347282,xaa2050002,14,0,Batchelor to North Shore Ex.,0,200,8-14-12,2854,1,200,24,1
